id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32323868,Wonderful Apartment near Central Edinburgh,230985458,City,,Easter Road and Hawkhill Avenue,55.96126,-3.16415,Entire home/apt,300,1,5,2019-06-09,1.32,2,134
32324094,Beautiful Stockbridge flat with private parking,138026838,Laura,,Stockbridge,55.9581,-3.20909,Entire home/apt,55,1,25,2019-06-21,7.01,2,45
32326157,Central 3 bedroom Unit - 6 people,242691382,Gopal,,Tollcross,55.9414,-3.21037,Entire home/apt,100,1,17,2019-06-24,4.43,3,314
32326356,Modern 2 Bedroom 2 Bathroom Central Apt!,242693821,Ewan,,Broughton South,55.96235,-3.17965,Entire home/apt,50,2,15,2019-06-22,4.17,1,159
32328731,Modern and Stylish 2 Bedroom home!,239792595,Konrad,,Abbeyhill,55.95692,-3.16724,Entire home/apt,77,2,1,2019-05-26,1,1,41
32329025,Spacious Summer Apartment on 64 Strathearn Road,1641675,Charmaine,,Morningside,55.93322,-3.19601,Entire home/apt,165,2,0,,,74,36
32330627,Spacious room in a beautiful two bedroom flat,164603926,Donald,,Corstorphine,55.94242,-3.27426,Private room,40,1,0,,,4,176
32330866,Beautiful New Town entire home with garden access,13784693,Aisling,,Canonmills and New Town North,55.96089,-3.19894,Entire home/apt,55,2,20,2019-06-18,4.88,3,215
32330984,Spacious room in a beautiful two bedroom flat,164603926,Donald,,Corstorphine,55.94251,-3.274,Private room,35,1,0,,,4,176
32333579,Lovely Double Room/ Great Location/ Free Parking,226622174,Barbara,,Shandon,55.93317,-3.2343,Private room,40,1,0,,,2,0
32347024,2 bedroom 2 bath City Centre flat Holyrood rd,31027079,Nicolas,,"Canongate, Southside and Dumbiedykes",55.95087,-3.17699,Entire home/apt,90,7,0,,,3,333
32350904,Large Central Room w/ Extras ★ 1500+ Reviews -  R5,13071175,Ryan,,Tollcross,55.94913,-3.20921,Private room,34,1,29,2019-06-21,7.63,16,12
32351121,Cosy Central Room w/ Extras ★ 1500+ Reviews R6,13071175,Ryan,,Tollcross,55.94944,-3.20969,Private room,34,1,32,2019-06-21,8.65,16,22
32351226,Cosy Central Room w/ Extras ★ 1500+ Reviews - R7,13071175,Ryan,,Deans Village,55.94957,-3.21213,Private room,34,1,29,2019-06-24,7.63,16,21
32354693,Comfortable Apartment Next To Holyrood Park,190083670,Sam,,Meadowbank and Abbeyhill North,55.95572,-3.16291,Entire home/apt,150,3,2,2019-06-17,0.65,39,27
32356192,Panoramic Views From Top-Floor Flat in Trendy Leith,242939161,Mike,,Western Harbour and Leith Docks,55.97211,-3.16143,Entire home/apt,88,2,5,2019-06-03,1.22,1,58
32359201,"Lady Wynd, Grassmarket, Old Town",67499131,John,,"Old Town, Princes Street and Leith Street",55.94744,-3.19836,Entire home/apt,175,2,0,,,1,296
32376969,Calm & cosy home in the heart of the Old Town!,243111938,Alison,,"Old Town, Princes Street and Leith Street",55.95011,-3.18396,Entire home/apt,67,2,22,2019-06-19,5.45,1,129
32383904,Comfortable City Centre property for 6 - PARKING,243169651,Chen,,Polwarth,55.93896,-3.22437,Entire home/apt,250,2,8,2019-06-09,2.82,1,146
32392731,"1 Bed, Homely & Bright City Centre Flat",240142474,Rebecca,,Restalrig (Loganlea) and Craigentinny West,55.95895,-3.15044,Entire home/apt,35,2,8,2019-06-23,4.07,1,37
32394777,Luxury Quartermile apartment - extremely central!,12662921,Richard And Marc,,"Old Town, Princes Street and Leith Street",55.94608,-3.19118,Entire home/apt,79,2,25,2019-06-23,6.94,9,141
32395209,Charming Meadowbank Apartment,1641675,Charmaine,,Abbeyhill,55.95675,-3.16895,Entire home/apt,90,2,1,2019-03-17,0.30,74,0
32397118,Beautiful Grand Georgian 4 Bd Edinburgh Townhouse,19209183,Alexandra,,Broughton North and Powderhall,55.96313,-3.20081,Entire home/apt,100,2,0,,,1,23
32401597,4 Duke Place,40079445,Adam,,South Leith,55.97059,-3.16849,Entire home/apt,225,2,3,2019-05-26,1.34,3,337
32401812,3 Duke Place,40079445,Adam,,South Leith,55.96985,-3.17028,Entire home/apt,225,2,3,2019-04-21,0.83,3,337
32407632,Bonnington Gait Apartment,131430961,Heera,,Pilrig,55.96942,-3.18052,Entire home/apt,100,1,1,2019-04-05,0.37,15,52
32414929,Quiet & Cosy 2BR with Balcony,243432729,Graham,,"Craigleith, Orchard Brae and Crewe Toll",55.95508,-3.22585,Entire home/apt,250,2,0,,,1,18
32415282,Comfort zone,243433111,Michael,,Boswall and Pilton,55.97118,-3.22699,Entire home/apt,490,1,0,,,1,179
32420043,Very cool & super central designer Edinburgh Flat,4898490,Jayne,,Deans Village,55.9484,-3.2139,Private room,45,2,3,2019-04-21,0.74,1,146
32422455,Ultimate Easter Road Apartment,190059477,Abraham,,Easter Road and Hawkhill Avenue,55.96358,-3.16535,Entire home/apt,90,3,0,,,7,364
32422728,Edinburgh - Stockbridge Colony Flat,45710425,Kenneth,,Stockbridge,55.9606,-3.20951,Entire home/apt,100,3,0,,,1,99
32427486,Ideal for single backpacker/ traveller,40542135,Arnold,,"Canongate, Southside and Dumbiedykes",55.94561,-3.18541,Private room,42,1,14,2019-04-17,3.65,2,0
32430958,Entire flat  with private garden in city centre,241104416,Marco,,Newington and Dalkeith Road,55.94043,-3.17782,Entire home/apt,50,2,13,2019-06-22,5.65,1,53
32433435,Chilled out space,64724094,Moira,,Boswall and Pilton,55.97207,-3.22606,Private room,31,2,3,2019-04-21,0.87,2,0
32433582,Cozy & stylish 2 bed apartment on the Grassmarket,29783383,Jean-Matthieu,,"Old Town, Princes Street and Leith Street",55.94748,-3.19392,Entire home/apt,200,3,25,2019-06-11,6.15,11,74
32437182,"Nana Linda’s- Bright, Modern room in friendly flat",37022095,Clodagh,,Easter Road and Hawkhill Avenue,55.96319,-3.16365,Private room,45,3,11,2019-06-12,4.85,1,332
32441682,Delightful city centre apartment - Sleeps 4,156775899,Philippa,,Deans Village,55.95081,-3.20444,Entire home/apt,73,2,16,2019-06-09,4.44,14,295
32442004,"The Haven Apartment, Private Parking",37921699,Ally,,Trinity,55.97963,-3.20239,Entire home/apt,79,3,16,2019-06-03,3.81,8,182
32442032,Bright twin bedroom in Edinburgh centre,243694752,Joe,,Hillside and Calton Hill,55.95633,-3.17873,Private room,40,2,17,2019-06-18,4.81,1,290
32444322,Spacious city centre apartment - Sleeps six.,156775899,Philippa,,Deans Village,55.95222,-3.20447,Entire home/apt,95,2,17,2019-06-10,4.18,14,263
32444884,Luxury apartment in the city centre - Sleeps six.,156775899,Philippa,,"Old Town, Princes Street and Leith Street",55.9505,-3.20507,Entire home/apt,99,2,24,2019-06-10,5.90,14,239
32454261,Newly Renovated Apartment in Edinburgh New Town,154141705,Ben,,Canonmills and New Town North,55.95941,-3.19705,Entire home/apt,2600,2,1,2019-06-10,1,5,159
32456850,"Abbeyhill Colonies, lovely one bedroom garden flat",237831417,Eileen,,Meadowbank and Abbeyhill North,55.95829,-3.16819,Entire home/apt,50,3,9,2019-06-03,2.21,1,156
32459521,6 Bedroom Meadows Quality Flat,220351280,Ken And Liz,,Bruntsfield,55.9361,-3.21275,Entire home/apt,450,2,0,,,4,0
32460147,Charming 2 Bed Entire House Free On-Street Parking,178087203,Festival Flats,,Shandon,55.93169,-3.22979,Entire home/apt,54,7,0,,,27,9
32460478,Charming Single room in City Centre,243715562,Yuva,,Hillside and Calton Hill,55.9558,-3.17825,Private room,35,2,30,2019-06-19,8.18,1,297
32461875,Classic Suite/BB · Classic Suite/BB · Classic Suite/BB · Classic Suite /Bed & Breakfast,98650417,The Edinburgh Residence,,Deans Village,55.95036,-3.21824,Private room,100,1,0,,,6,262
32461899,Grand Suite/BB · Grand Suite/BB · Grand Suite/BB · Grand Suite /Bed & Breakfast,98650417,The Edinburgh Residence,,Deans Village,55.94993,-3.21722,Private room,200,1,0,,,6,276
32461917,Townhouse Suite/BB · Townhouse Suite/BB · Townhouse Suite/BB · Townhouse Suite/BB,98650417,The Edinburgh Residence,,Deans Village,55.94996,-3.21822,Private room,300,1,1,2019-06-09,1,6,279
32461948,Grand Suite/RO · Grand Suite/RO · Grand Suite/RO · Grand Suite / Room Only,98650417,The Edinburgh Residence,,Deans Village,55.94987,-3.21711,Private room,200,1,0,,,6,247
32461977,Townhouse Suite/RO · Townhouse Suite/RO · Townhouse Suite/RO · Townhouse Suite / Room Only,98650417,The Edinburgh Residence,,Deans Village,55.95123,-3.21636,Private room,400,1,0,,,6,247
32461997,Classic Suite/RO · Classic Suite/RO · Classic Suite/RO · Classic Suite / Room only,98650417,The Edinburgh Residence,,Deans Village,55.95065,-3.21868,Private room,100,1,0,,,6,244
32467918,"Double bedroom,15 minutes to centre by bus EC113",193937655,Krisztina,,Northfield and Piershill,55.94831,-3.13449,Private room,19,6,1,2019-06-01,1,2,28
32470694,Fisherman's Cottage,71355083,Nicola,,North Leith and Newhaven,55.98154,-3.19487,Entire home/apt,80,2,12,2019-06-23,3.83,2,134
32481221,Bright flat in Edinburgh with private garden!,20803819,Andrew,,Leith (Hermitage and Prospect Bank),55.9677,-3.1606,Entire home/apt,49,2,6,2019-06-18,1.96,1,0
32482454,Flat with 3 double rooms in central location,209508194,Marie,,Meadows and Southside,55.94335,-3.19269,Private room,100,2,1,2019-05-30,1,1,10
32482760,Don't delay.. Book Today near city centre,218400242,Angus,,Broughton North and Powderhall,55.96471,-3.19377,Entire home/apt,150,2,18,2019-06-22,4.95,3,133
32485394,Central Edinburgh - NEW 3 Bed Flat Haymarket,49180509,Peter,,Dalry and Fountainbridge,55.94425,-3.2108,Entire home/apt,104,2,3,2019-06-24,3,2,32
32485887,Central boutique apartment - Edinburgh,18707764,David,,Dalry and Fountainbridge,55.94356,-3.21103,Entire home/apt,375,1,21,2019-06-10,6.63,2,52
32486090,"CITY CENTRE DOUBLE ROOM ,SAFE AND QUIET AREA",165903633,Katarina,,Broughton North and Powderhall,55.96249,-3.19647,Private room,45,1,0,,,3,342
32489043,Colourful 1 Bed Flat off Leith Walk - Free Parking,243247155,Grace,,Pilrig,55.96674,-3.17847,Entire home/apt,50,2,0,,,1,0
32492099,"Old Town nr castle, royal palace, shops, museums",244118325,Moi,,"Old Town, Princes Street and Leith Street",55.95133,-3.18858,Entire home/apt,120,4,9,2019-06-23,3.75,1,197
32494325,Architects Zen Apartment in Tranquil Stockbrige,244145520,James,,New Town West,55.95772,-3.20764,Entire home/apt,61,2,25,2019-06-16,6.94,2,80
32494453,Central Private 4 Bedroom Unit -10 people,242691382,Gopal,,Dalry and Fountainbridge,55.94173,-3.21029,Entire home/apt,197,1,22,2019-06-23,5.74,3,226
32508800,Fabulous Playfair Apartment,158865684,David,,New Town East and Gayfield,55.95984,-3.18352,Entire home/apt,150,1,3,2019-06-23,3,1,320
32509698,Charming modern one bed apartment at the Shore!,87762710,Daniel,,The Shore and Constitution Street,55.97478,-3.16824,Entire home/apt,1000,1,22,2019-06-14,5.59,41,166
32510957,"Large, Traditional 2 Bed Apartment",19489662,Motaz,,"Blackford, West Mains and Mayfield Road",55.93017,-3.17567,Entire home/apt,40,2,10,2019-06-10,2.61,1,133
32512676,422: Corstorphine Rd apartment,19173145,Anabel,,Murrayfield and Ravelston,55.94628,-3.24266,Entire home/apt,260,2,2,2019-06-01,0.95,39,340
32513992,Modern Yet Homely Quartermile Apartment With Elevator,37563463,BnBBuddy,,Meadows and Southside,55.94319,-3.19062,Entire home/apt,61,2,8,2019-05-22,2.00,135,124
32514441,"Lovely double room, private bathroom and lounge.",19623748,Chrissie,,Liberton East,55.91138,-3.15691,Private room,30,1,0,,,1,47
32514780,Luxury 2 bedroom Townhouse,244308525,Karen,,East Craigs South,55.94952,-3.31288,Entire home/apt,68,2,6,2019-06-23,1.76,1,114
32515475,Coachmans Cottage - Sleeps 6,156775899,Philippa,,Gilmerton South and the Murrays,55.9077,-3.11983,Entire home/apt,89,2,14,2019-06-09,3.85,14,10
32516583,Modern 3bed property by the Edinburgh Harbour!,163539878,Rishi,,Western Harbour and Leith Docks,55.97962,-3.17922,Entire home/apt,60,2,14,2019-06-22,4.83,1,135
32518205,Gardeners Cottage - Sleeps 3,156775899,Philippa,,Gilmerton South and the Murrays,55.90674,-3.12141,Entire home/apt,65,2,16,2019-06-11,4.40,14,15
32523345,Private room in Edinburgh,223133878,Oreva,,Murrayburn and Wester Hailes North,55.91793,-3.28061,Private room,12,1,5,2019-05-23,1.32,2,81
32523417,Beautiful room available in a nice environment,223133878,Oreva,,Murrayburn and Wester Hailes North,55.91955,-3.28064,Private room,30,2,9,2019-05-18,2.67,2,0
32523646,Base Camp/Hospitable Home for Edinburgh Explorers,69006882,James,,Tollcross,55.94265,-3.20375,Entire home/apt,69,13,9,2019-06-09,3.38,1,128
32537069,The Ocean Way Residence,646220,Reserve,,The Shore and Constitution Street,55.97686,-3.1648,Entire home/apt,132,1,0,,,90,343
32539172,5 bedroom deluxe duplex apartment- York Place,65331433,Suzanne,,New Town East and Gayfield,55.95672,-3.1898,Entire home/apt,280,2,2,2019-05-25,0.54,10,143
32540721,Airport Direct Bus & Spacious Main-door Apartment,168113286,Kranti,,North Leith and Newhaven,55.97693,-3.18195,Entire home/apt,43,3,17,2019-06-17,4.59,3,268
32541849,3 Bedroom Milton Street Apartment near Holyrood,1641675,Charmaine,,Abbeyhill,55.9541,-3.16861,Entire home/apt,244,2,1,2019-06-10,1,74,16
32542113,Student Castle  #2,244532220,Lisa,,The Grange,55.93671,-3.1789,Private room,45,1,1,2019-04-21,0.45,1,2
32544430,Discover Scotland the easy way,4042053,Angelique,,Dalry and Fountainbridge,55.94384,-3.2105,Entire home/apt,60,3,1,2019-05-05,0.57,4,332
32547186,"Edinburgh waterfront, 3 bed, balcony, apartment.",172172139,Paul,,Granton and Royston Mains,55.98047,-3.23199,Entire home/apt,200,3,13,2019-06-16,5.65,1,333
32547864,Double Bedroom in Convenient Location,244580978,Meire,,Slateford and Chesser,55.93077,-3.24053,Private room,28,2,7,2019-05-29,2.21,1,146
32548974,Lovely bedroom for a couple or a single person,191934529,Ola,,Muirhouse,55.96766,-3.25992,Private room,35,1,1,2019-03-10,0.28,1,74
32550387,2BDR House with Garden and Parking - Near Airport,244609257,Gopal,,South Gyle,55.93403,-3.30577,Entire home/apt,64,1,1,2019-03-16,0.29,1,0
32558971,Private boutique apartment in city centre location,20935455,Katrina,,Dalry and Fountainbridge,55.94204,-3.22121,Entire home/apt,60,2,0,,,1,128
32559845,Beautiful Room on the Royal Mile,29783383,Jean-Matthieu,,"Old Town, Princes Street and Leith Street",55.94935,-3.18158,Private room,65,2,13,2019-06-04,3.86,11,54
32561335,Comfortable Room on the Royal Mile,29783383,Jean-Matthieu,,"Old Town, Princes Street and Leith Street",55.94951,-3.18376,Private room,65,2,19,2019-06-07,5.64,11,63
32564196,Homely Two Bedroom Flat Close to City Centre,190083670,Sam,,New Town East and Gayfield,55.9617,-3.18596,Entire home/apt,65,3,3,2019-06-14,0.83,39,35
32570423,Edinburgh  Sea View Apartment,159326495,Lynn,,Trinity,55.97923,-3.2041,Entire home/apt,79,3,6,2019-06-10,1.76,1,0
32571199,Contemporary 2 Bedrooms Apartment in Central City,143048309,Susie,,Abbeyhill,55.95664,-3.1673,Entire home/apt,100,1,5,2019-06-10,2.54,2,33
32573290,爱丁堡的超大房源,148244835,Luting,,"Canongate, Southside and Dumbiedykes",55.95008,-3.18058,Shared room,84,1,0,,,1,0
32584623,Stunning Apartment near City Center,244848300,Rebecca,,Meadows and Southside,55.94078,-3.18058,Entire home/apt,88,2,11,2019-06-16,3.06,2,99
32586528,Cosy and bright flat near Edinburgh city centre,243239974,Kirsty,,Stenhouse and Saughton Mains,55.9357,-3.2548,Entire home/apt,96,1,0,,,1,10
32588159,Castle views from the comfort of your own lounge,244920119,Wayne,,Bruntsfield,55.93765,-3.20726,Entire home/apt,200,2,12,2019-06-23,3.33,1,30
32598351,"Spacious central 2 bed, 2 bath with free parking",15927668,Lucy,,Easter Road and Hawkhill Avenue,55.96422,-3.16988,Entire home/apt,57,2,0,,,2,35
32609830,Front room. Lovely light spacious room.,55162605,William,,"Old Town, Princes Street and Leith Street",55.9498,-3.18298,Private room,50,2,23,2019-06-24,6.45,2,297
32611498,Beautiful home in City Centre with PRIVATEPARKING,223529723,Jack,,New Town West,55.95738,-3.20058,Entire home/apt,89,1,64,2019-06-22,16.41,8,296
32624167,Colourful home near Holyrood Palace! (Sleeps 5),211183384,Janire,,"Canongate, Southside and Dumbiedykes",55.95243,-3.17978,Entire home/apt,55,2,8,2019-06-18,2.31,1,158
32625540,Fantastic 2 Bedroom Chambers Street Apartment,1641675,Charmaine,,"Old Town, Princes Street and Leith Street",55.94769,-3.19154,Entire home/apt,200,2,0,,,74,5
32625892,Central double room near Royal Mile and Holyrood,32952157,Boel & Kerim,,Abbeyhill,55.95451,-3.16826,Private room,36,2,10,2019-06-23,5.88,1,38
32627395,Lovely 2-Bedroom Apartment with Garden close to Old Town,37563463,BnBBuddy,,New Town West,55.95819,-3.20344,Entire home/apt,88,2,6,2019-05-15,1.67,135,39
32627691,Stylishly Presented Apartment Close to City Centre,190083670,Sam,,Pilrig,55.96545,-3.18198,Entire home/apt,65,3,2,2019-06-08,0.92,39,0
32628137,Kildonan Lodge Hotel Classic Double Room,244475226,Maggie,,"Blackford, West Mains and Mayfield Road",55.92788,-3.16824,Private room,159,1,0,,,8,75
32628984,Kildonan Lodge Hotel Four Poster Room,244475226,Maggie,,"Blackford, West Mains and Mayfield Road",55.92816,-3.16912,Private room,195,1,0,,,8,84
32628994,Kildonan Lodge Hotel Petite Four Poster Room,244475226,Maggie,,"Blackford, West Mains and Mayfield Road",55.92901,-3.16878,Private room,179,1,0,,,8,80
32629025,Kildonan Lodge Hotel Black Watch Four Poster Room,244475226,Maggie,,"Blackford, West Mains and Mayfield Road",55.92762,-3.16917,Private room,235,1,0,,,8,70
32629039,Kildonan Lodge Hotel Executive Room,244475226,Maggie,,"Blackford, West Mains and Mayfield Road",55.92822,-3.16956,Private room,179,1,0,,,8,85
32637858,Bright Beautiful Victorian Flat Central Edinburgh,126762440,Andrew,,Newington and Dalkeith Road,55.93906,-3.17891,Entire home/apt,200,2,13,2019-06-16,3.39,1,155
32637869,The Duke Apartments,131430961,Heera,,South Leith,55.96851,-3.16882,Entire home/apt,99,1,1,2019-04-19,0.44,15,67
32652136,Modern & Charming 2 bed Old Town Apartment - 2 bed,241259943,Tim,,"Old Town, Princes Street and Leith Street",55.95109,-3.18947,Entire home/apt,55,2,1,2019-06-16,1,1,140
32654731,"The Cumberland Snug, New Town Edinburgh apartment",38844412,Melanie,,Canonmills and New Town North,55.95812,-3.19733,Entire home/apt,100,2,12,2019-06-15,3.36,6,6
32654914,"(Website hidden by Airbnb) SPECIOUS, CENTAL LOCATION, 3 BEDR,2 BATH",16271752,Paul,,Dalry and Fountainbridge,55.94257,-3.22279,Entire home/apt,129,2,4,2019-06-11,4,7,60
32655802,Spacious and Bright Flat Right by the Meadows!,85168601,Jonathan,,Marchmont West,55.93722,-3.19575,Entire home/apt,70,2,1,2019-06-09,1,1,32
32660890,Cozy Historic mid-1800s colony house ♥ Leith,1909678,Rebecca,,Broughton South,55.96357,-3.18202,Entire home/apt,250,2,12,2019-06-17,4.50,1,162
32662544,Double Bedroom with Ensuite,19063686,Prithvi,,North Leith and Newhaven,55.97798,-3.18399,Private room,43,1,0,,,1,178
32662655,Central Private family room - 5 people,242691382,Gopal,,Dalry and Fountainbridge,55.94194,-3.20932,Private room,60,1,5,2019-06-09,1.72,3,279
32667158,Spacious renovated three bed main door apartment!,245625635,Wei,,"Canongate, Southside and Dumbiedykes",55.95427,-3.17536,Entire home/apt,1000,1,11,2019-06-21,4.34,1,145
32667849,✔Central Location ✔Bus Stop ✔Free Parking ✔WiFi,245607352,Ramya,,Dalry and Fountainbridge,55.94331,-3.2141,Entire home/apt,64,1,14,2019-06-20,4.42,2,198
32668952,"Cheap, Cheerful & Cosy Box Room in Edinburgh",40484092,Aoife,,Meadowbank and Abbeyhill North,55.95976,-3.16718,Private room,23,1,7,2019-06-21,6.18,1,100
32680858,The Lynedoch Place Residence,646220,Reserve,,Deans Village,55.95122,-3.21485,Entire home/apt,166,1,0,,,90,0
32682656,Kildonan Garden Lodge,244475226,Maggie,,"Blackford, West Mains and Mayfield Road",55.92951,-3.16782,Private room,179,1,0,,,8,145
32687365,Private Room and Bathroom in Edinburgh NewTown,245776260,Ash,,New Town East and Gayfield,55.9599,-3.19243,Private room,55,1,5,2019-05-26,2.24,1,25
